game_id	section_id	team_id	team_name	team_url	period_scores
1012174	0	273	Hartwick		[4, 1, 4, 1, 10]
1012174	1	18	Alfred		[1, 3, 3, 2, 9]
930274	0	724	Merchant Marine		[7, 7, 5, 2, 21]
930274	1	1044	Dallas		[0, 2, 2, 0, 4]
1078331	0	30118	Dominican (CA)		[2, 0, 0, 7, 0, 9]
1078331	1	781	Whittier		[2, 3, 3, 1, 1, 10]
956577	0	1133	Husson		[1, 3, 2, 0, 6]
956577	1	662	Southern Me.		[5, 3, 1, 2, 11]
976597	0	745	Va. Wesleyan		[3, 2, 3, 3, 11]
976597	1	139	Chris. Newport		[2, 0, 3, 1, 6]
1001228	0	247	SUNY Geneseo		[5, 2, 6, 0, 13]
1001228	1	526	SUNY Oneonta		[3, 2, 1, 3, 9]
1012214	0	329	Kean		[1, 3, 3, 3, 10]
1012214	1	442	Montclair St.		[5, 5, 4, 3, 17]
1078332	0	40	Augustana (IL)		[1, 3, 2, 0, 6]
1078332	1	1036	Concordia Wisconsin		[2, 2, 4, 0, 8]
1052971	0	2713	Oglethorpe		[4, 2, 1, 1, 8]
1052971	1	426	Millsaps		[1, 5, 6, 1, 13]
976761	0	578	Roanoke		[3, 5, 4, 2, 14]
976761	1	752	Wash. & Lee		[1, 5, 3, 3, 12]
862190	0	21830	Piedmont		[0, 1, 1, 1, 3]
862190	1	28593	Birmingham-So.		[4, 7, 9, 5, 25]
1001232	0	601	St. John Fisher		[2, 2, 1, 1, 6]
1001232	1	530	Oswego St.		[2, 0, 1, 2, 5]
1078333	0	30037	Trine		[3, 2, 2, 4, 0, 11]
1078333	1	8567	Mt. St. Joseph		[4, 2, 1, 4, 1, 12]
930290	0	548	Plymouth St.		[6, 6, 3, 3, 18]
930290	1	399	Mass. Maritime		[1, 0, 1, 1, 3]
1001235	0	607	St. Lawrence		[3, 5, 1, 3, 12]
1001235	1	411	Messiah		[1, 1, 1, 2, 5]
956596	0	548	Plymouth St.		[2, 2, 2, 2, 8]
956596	1	401	UMass Boston		[1, 0, 0, 2, 3]
1012215	0	168	SUNY Cortland		[6, 7, 1, 2, 16]
1012215	1	552	SUNY Potsdam		[1, 1, 3, 3, 8]
976811	0	330	Keene St.		[4, 3, 2, 2, 11]
976811	1	200	Eastern Conn. St.		[3, 5, 3, 3, 14]
1053511	0	1255	U New England		[1, 1, 3, 4, 9]
1053511	1	8981	Endicott		[3, 1, 9, 2, 15]
1001243	0	190	Drew		[2, 4, 2, 2, 1, 11]
1001243	1	686	Swarthmore		[2, 1, 3, 4, 0, 10]
862310	0	30064	Saint Vincent		[1, 2, 1, 2, 6]
862310	1	139	Chris. Newport		[1, 2, 4, 2, 9]
1078351	0	515	Oberlin		[3, 5, 6, 3, 17]
1078351	1	1163	La Roche		[0, 2, 0, 5, 7]
