game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
100922	0	1085071	Casertano, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1085071	A	0	0	0	2	2	3*	2*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	985619	Cunningham, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=985619	A	0	2	2	1	0	0	2	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	880586	Ficke, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880586	D	0	0	0	0	0	0	0	0	""	""	1	1:00*	""	""	""	""	""	""	0	0
100922	0	985624	Gutierrez, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=985624	G	0	0	0	0	0	2*	1*	0	""	""	0	0:00	3,600*-	10	3	""	1*-/	""	0	0
100922	0	880588	Higgins, Troy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880588	D	1*	0	1	1*	1*	4*	1	2*	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	780008	McCartney, Bryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=780008	D	0	0	0	0	0	3	3*	1	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	985620	Small, C.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=985620	M	1	0	1	2	1	1*	3*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	985622	Vigilante, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=985622	M	0	0	0	5	1	1	1	0	""	""	1*	1:00*	""	""	""	""	""	""	0	0
100922	0	780010	Webber, Paul	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=780010	M	2	0	2	6	5	0	3	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	788855	Arvan, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=788855	""	0	0	0	1*	0	1*	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	880584	Brennan, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880584	""	0	1	1	2	1	1	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	1085072	Creighton, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1085072	""	0	0	0	0	0	3*	1	1	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	1085074	Hart, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1085074	""	0	1*	1	0	0	0	1*	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	880587	Henrich, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880587	""	0	0	0	0	0	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	880589	Karalunas, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880589	""	0	0	0	0	0	2	0	1	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	985623	McDonagh, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=985623	""	0	0	0	0	0	1*	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	880592	O'Donnell, T.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=880592	""	0	0	0	1*	1*	2	1	0	""	""	0	0:00	""	""	""	""	""	""	0	0
100922	0	1085079	Rice, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=10301&stats_player_seq=1085079	""	2	0	2	6	5	0	0	0	""	""	0	0:00	""	""	""	""	""	""	0	0
