year	year_id	team_id	team_name	jersey_number	player_id	player_name	player_url	class_year	gp	gs	gp	gs	Goals	Assists	Points	Shots	Shot PCT	SOG	SOG PCT	GWG	EMO G	Man-Down G	GB	TO	CT	FOW	FOs Taken	FO%	Pen	Pen Time	GGP	GGS	G Min	Goals Allowed	GAA	Saves	Save Pct	RC	YC	Clears Suc	Clears Att	Clear Pct
2016	12380	579	Robert Morris	16	1765661	Cyron, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765661	N/A	1	0	1	""	1	""	1	1	1.000	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	579	Robert Morris	43	1769835	Toomb, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1769835	N/A	1	0	1	""	""	""	0	1	""	""	""	""	""	""	""	""	2	3	13	0.231	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	579	Robert Morris	44	1765665	Clark, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765665	N/A	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	10	1765183	Edelmann, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765183	So	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	1	1	3,600	11	11.000	9	0.450	""	""	""	""	""
2016	12380	587	Rutgers	26	1765181	Franckowiak, Zackary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765181	Fr	1	0	1	""	""	""	0	1	""	""	""	""	""	""	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	5	1765180	Pless, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765180	Fr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	4	1	2	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	18	1765177	Christiano, Mark	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765177	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	23	1765173	Jordan, Josh	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765173	Fr	1	0	1	""	""	""	0	1	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	7	1651834	Heninburg, Jules	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651834	So	1	1	1	1	1	2	3	5	0.200	2	0.400	""	""	""	2	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	1	1651832	Francisco, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651832	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	1	7	0.143	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	12	1651830	Divitcos, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651830	So	1	0	1	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	22	1651829	Rexrode, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651829	So	1	1	1	1	""	""	0	""	""	""	""	""	""	""	2	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	20	1651828	Rose, Casey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651828	Fr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	9	1651827	Charalambides, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651827	Fr	1	1	1	1	6	1	7	8	0.750	6	0.750	1	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	14	1651826	Scarpello, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651826	So	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	4	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	13	1651825	Bronzo, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651825	So	1	1	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	42	1651824	McCabe, Patrick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651824	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	16	1651823	George, Jeff	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651823	Jr	1	1	1	1	1	""	1	3	0.333	1	0.333	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	45	1651822	Schoen, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651822	So	1	0	1	""	""	2	2	1	""	1	1.000	""	""	""	4	""	""	21	27	0.778	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	3	1651821	Toliver, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651821	So	1	0	1	""	2	""	2	3	0.667	2	0.667	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	2	1533660	Trasolini, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533660	Jr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	3	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	50	1533649	Scarpello, Collin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533649	Jr	1	0	1	""	""	""	0	5	""	3	0.600	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	32	1533647	Peters, Christopher	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533647	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	34	1533646	Nicklaus, Charlie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533646	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	8	1533644	Murphy, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533644	Jr	1	1	1	1	2	""	2	6	0.333	3	0.500	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	21	1533643	Mazzone, Christian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533643	Jr	1	0	1	""	""	1	1	""	""	""	""	""	""	""	4	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	47	1418870	Bieda, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418870	Sr	1	1	1	1	5	4	9	6	0.833	6	1.000	""	""	""	3	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	6	1418869	Sikora, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418869	Sr	1	0	1	""	1	""	1	4	0.250	3	0.750	""	""	""	6	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	33	1418867	Rogers, Branford	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418867	Sr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	4	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	44	1418866	Plant, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418866	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	17	1418861	Hollingsworth, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418861	Sr	1	0	1	""	1	""	1	1	1.000	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	587	Rutgers	48	1418855	Coretti, Jacob	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1418855	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	44	1765866	Cipoletti, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765866	Fr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	41	1765865	Saggese, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765865	Fr	2	2	2	2	3	1	4	11	0.273	8	0.727	""	""	""	2	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	7	1432762	Dauses, Alec	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432762	Sr	2	2	2	2	2	1	3	8	0.250	6	0.750	""	""	""	2	1	1	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	9	1432763	Dodge, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432763	Sr	2	2	2	2	2	3	5	5	0.400	5	1.000	""	""	""	4	4	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	20	1432766	Fairley, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432766	Sr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	2	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	22	1432771	Slaughter, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432771	Sr	2	0	2	""	""	""	0	1	""	""	""	""	""	""	3	1	1	""	""	""	1	120	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	23	1432772	Hall, Mitch	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432772	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	45	1432773	Godfrey, Chase	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432773	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	""	""	1	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	47	1432774	Boyd, A.J.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432774	Sr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	1	1	""	""	""	""	""	2	2	5,400	18	12.000	12	0.400	""	""	""	""	""
2016	12380	590	Sacred Heart	90	1432776	Burnett, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432776	Sr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	""	""	3	9	0.333	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	42	1432778	Thomson, Owen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432778	Sr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	3	""	2	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	4	1529513	Jurk, Bryce	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529513	Jr	2	0	2	""	3	2	5	6	0.500	5	0.833	""	""	""	5	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	18	1529518	Masi, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529518	Jr	2	0	2	""	3	""	3	15	0.200	8	0.533	""	1	""	3	5	1	""	""	""	2	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	24	1529519	O'Donoghue, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529519	Jr	2	2	2	2	""	""	0	""	""	""	""	""	""	""	7	""	10	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	32	1529521	Guerrisi, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529521	Jr	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	25	1765855	Tuttle, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765855	Fr	2	0	2	""	2	1	3	9	0.222	4	0.444	1	1	""	3	2	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	43	1657249	Vezza, Matthew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657249	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	""	""	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	39	1657247	Avveduti, Reed	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657247	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	10	1657243	Choiniere, Joseph	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657243	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	21	1657242	Parnell, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657242	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	16	1657240	Fitzell, TJ	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657240	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	13	1657237	Caracappa, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657237	So	2	0	2	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	8	1657236	Posch, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657236	So	2	2	2	2	1	2	3	3	0.333	1	0.333	""	""	""	5	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	3	1657235	Calvagna, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657235	So	2	2	2	2	""	""	0	""	""	""	""	""	""	""	11	2	""	17	42	0.405	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	1	1657234	Garritano, Julian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657234	So	2	0	2	""	2	""	2	9	0.222	6	0.667	""	""	""	4	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	36	1432769	Hackett, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432769	Sr	1	0	1	""	1	""	1	1	1.000	1	1.000	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	19	1432765	Vion, J.D.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1432765	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	2	1529523	Crepeault, William	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529523	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	138	0	0.000	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	14	1657238	Albanese, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657238	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	5	1765851	Patterson, Sean	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765851	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	11	1765853	Price, Greg	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765853	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	1,662	7	15.162	8	0.533	""	""	""	""	""
2016	12380	590	Sacred Heart	17	1765854	O'Reilly, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765854	Fr	1	0	1	""	""	1	1	2	""	2	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	15	1657239	Welter, Graham	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1657239	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	27	1765857	Quan, Simon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765857	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	30	1765859	Foley, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765859	Fr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	33	1765860	Kramer, Landon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765860	Fr	1	0	1	""	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	37	1765863	Iverson, Joel	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765863	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	590	Sacred Heart	40	1765864	Dowsett, Danny	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1765864	Fr	1	0	1	""	1	""	1	2	0.500	1	0.500	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	36	1754965	Twohig, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754965	Fr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	9	1754957	Sullivan, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754957	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	11	1754952	Reilly, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754952	Fr	1	0	1	""	1	""	1	1	1.000	1	1.000	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	23	1754931	Munn, Eric	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754931	Fr	1	0	1	""	2	""	2	3	0.667	3	1.000	""	""	""	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	3	1754930	Cook, Keenan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754930	Fr	1	1	1	1	""	""	0	1	""	1	1.000	""	""	""	""	""	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	39	1754928	Forbes, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754928	Fr	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	19	1754924	Cox, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1754924	Fr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	32	1648788	Vitale, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648788	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	45	1648759	Van Schepen, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648759	So	1	1	1	1	""	""	0	""	""	""	""	""	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	33	1648757	Sanna, Hunter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648757	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	2	12	0.167	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	5	1648756	Robertson, Chris	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648756	So	1	1	1	1	""	""	0	1	""	1	1.000	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	6	1648754	Prunty, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648754	So	1	1	1	1	1	""	1	2	0.500	1	0.500	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	44	1648748	McAvoy, Dan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648748	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	29	1648731	Matzelevich, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648731	So	1	0	1	""	""	""	0	1	""	1	1.000	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	31	1648730	Lewis, Aaron	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648730	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	1	""	553	3	19.530	1	0.250	""	""	""	""	""
2016	12380	639	Siena	41	1648714	Jennings, JT	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648714	So	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	14	1648705	Cousin, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1648705	So	1	1	1	1	""	""	0	2	""	1	0.500	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	50	1529492	Votta, Devin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529492	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	40	1529491	Ghaderi, Ryan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529491	Jr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	26	1529489	Pantalone, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529489	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	3	1	""	5	15	0.333	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	2	1529487	Arcarese, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529487	Jr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	3	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	17	1529485	Bellucci, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529485	Sr	1	0	1	""	""	""	0	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	1	1529484	Barlow, Jordan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529484	Jr	1	1	1	1	""	""	0	""	""	""	""	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
2016	12380	639	Siena	10	1529483	Tokar, Jon-Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529483	Jr	1	0	1	""	1	1	2	3	0.333	1	0.333	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
