game_id	section_id	player_id	player_name	player_url	position	Goals	Assists	Points	Shots	SOG	Man-Up G	Man-Down G	GB	TO	CT	FO Won	FOs Taken	Pen	Pen Time	G Min	Goals Allowed	Saves	W	L	T	RC	YC	"Clears	Att"	Clear Pct
4039784	1	1651619	Purucker, Scott	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651619	D	1	1	2	1	1	""	""	2	1	2	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1761991	Sikes, Spencer	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761991	MF	1	""	1	6	1	""	""	6	2	1	11	15	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1761990	Dixon, Tucker	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761990	MF	""	2	2	1	""	""	""	4	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1761996	LaRue, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761996	D	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1651600	Thomas, Dajon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651600	""	""	""	""	2	1	""	""	1	2	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1651620	Warriner, Holten	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651620	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1651601	Hapak, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651601	""	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1761994	Rodgers, John	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761994	""	""	""	""	""	""	""	""	4	1	1	3	6	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1761989	Sikes, Sterling	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761989	""	1	""	1	2	2	1	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1761987	Stark, Steven	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761987	""	2	""	2	7	3	1	""	3	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1	1651603	Scarano, Zach	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651603	""	""	""	""	""	""	""	""	1	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1		Team		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039784	1		Totals		""	8	5	13	29	12	2	""	37	25	5	14	21	2	90	3,600	9	11	""	""	""	""	""	18	19	0.947
4039785	0	1424901	Toland, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1424901	M	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1772963	Stevens, Benjamin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772963	D	""	""	""	""	""	""	""	4	""	1	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533330	Steele, Brendan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533330	A	""	1	1	""	""	""	""	2	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1424904	Jordan, Conor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1424904	A	""	""	""	9	5	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533333	Flores, Javier	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533333	D	""	""	""	""	""	""	""	3	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533341	O'Malley, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533341	A	""	""	""	1	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533332	Eshleman, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533332	M	1	""	1	3	1	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533339	Alderman, Max	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533339	G	""	""	""	""	""	""	""	""	1	""	""	""	""	""	3,600	10	15	""	1/	""	""	""	""	""	""
4039785	0	1533334	Freiji, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533334	D	""	""	""	""	""	""	""	1	1	2	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533348	Wilkinson, Nicholas	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533348	M	""	""	""	3	3	""	""	""	2	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1433289	Jardeleza, Caleb	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1433289	""	""	""	""	""	""	""	""	""	""	""	1	3	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533345	Tiffey, Colin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533345	""	""	""	""	""	""	""	""	2	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1664020	Fritz, David	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1664020	""	""	""	""	""	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1424920	Hahn, J.G.	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1424920	""	""	""	""	1	1	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533368	Elliott, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533368	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533347	Patrican, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533347	""	""	""	""	""	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1424917	Carney, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1424917	""	2	""	2	4	2	""	""	1	2	""	""	""	2	90	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1772938	Raimond, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772938	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1533344	Becraft, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1533344	""	1	""	1	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1424905	Cappello, Phil	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1424905	""	""	""	""	""	""	""	""	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1424903	Adams, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1424903	""	""	""	""	""	""	""	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1772959	Secor, Teddy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772959	""	""	""	""	""	""	""	""	1	""	""	4	14	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0	1772937	Tarallo, Zack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772937	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0		TEAM		""	""	""	""	""	""	""	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	0		Totals		""	4	1	5	25	15	""	""	23	24/	9	5	17	5	210	3,600	10	15	""	""	""	""	""	16	23	0.696
4039785	1	1640937	Flood, Ben	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640937	G	""	""	""	""	""	""	""	3	1	""	""	""	""	""	3,600	4	11	1/	""	""	""	""	""	""	""
4039785	1	1419279	Wollman, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419279	D	""	""	""	""	""	""	""	2	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752326	O'Neill, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752326	A	1	""	1	2	1	""	""	2	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752332	Trapp, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752332	M	""	1	1	8	3	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752335	Wilson, Kevin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752335	D	""	""	""	""	""	""	""	1	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752318	Boyles, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752318	M	1	1	2	3	1	""	""	3	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1419269	Looney, Sid	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419269	M	2	""	2	6	3	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1640933	Barbieri, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640933	A	1	2	3	9	5	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1647547	Hickey, Tim	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1647547	D	""	""	""	""	""	""	""	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1640944	Powers, Tyler	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640944	A	3	3	6	6	5	""	""	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1529990	Docktor, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529990	""	""	1	1	""	""	""	""	3	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1640939	Hepburn, Austin	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640939	""	1	""	1	2	2	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1537806	Hurley, Brendon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1537806	""	""	""	""	1	1	""	""	""	1	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752333	Walker, Charles	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752333	""	1	""	1	2	1	""	""	4	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752316	Abid, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752316	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752322	Handy, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752322	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752329	Quinn, Connor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752329	""	""	""	""	2	1	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752327	Orsini, Jimmy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752327	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1640940	Gangemi, Kyle	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640940	""	""	""	""	2	1	""	""	7	""	""	11	16	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1529987	Allen, Matt	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1529987	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1640943	McManus, Pat	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640943	""	""	""	""	6	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1640942	Jacobs, Peter	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640942	""	""	""	""	4	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1640934	Cloud, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1640934	""	""	""	""	""	""	""	""	3	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1761638	Burke, Stephen	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761638	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1419275	Rate, Will	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1419275	""	""	""	""	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1752321	Gorrassi, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1752321	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1	1761639	Kelly, Zachary	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1761639	""	""	""	""	""	""	""	""	2	2	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1		TEAM		""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039785	1		Totals		""	10	8	18	55/	25	""	""	39	19	12	12	17	1	60	3,600	4	11	""	""	""	""	""	17	20	0.850
4039786	0	1557188	Fioritto, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557188	M	""	""	""	2	1	""	""	11/	""	1	15	23	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1669089	Riemenschneider, Brock	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669089	A	2	""	2	5	3	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778575	Jandzinski, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778575	D	""	""	""	""	""	""	""	2	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778585	McClary, Cole	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778585	M	""	""	""	""	""	""	""	8	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1558751	Griffith, Corey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1558751	M	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778466	Andrews, Derek	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778466	A	3	5	8/	6	5	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778588	Napieralski, Ethan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778588	A	""	1	1	2	2	""	""	""	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1558750	Greve, Josiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1558750	D	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1557194	Dickey, Michael	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557194	D	""	""	""	""	""	""	""	2	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1669080	DiZonno, Mike	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669080	G	""	""	""	""	""	""	""	""	""	1	""	""	""	""	2,723	3	6	1/	""	""	""	""	""	""	""
4039786	0	1778465	Binner, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778465	""	4	2	6	4	4	""	""	4	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778578	Jushasz, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778578	""	""	""	""	3	1	""	""	3	2	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1557199	Spicher, Andrew	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557199	""	2	1	3	5	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778584	Bower, Blake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778584	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1779952	King, Brady	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1779952	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1557176	Librock, Brett	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557176	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1557195	Musial, Brian	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557195	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778589	Steinwachs, Chad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778589	""	1	""	1	2	2	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1669090	Sparks, Clay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669090	""	""	""	""	""	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778572	Lee, Erik	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778572	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1669084	Gerlack, Jack	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669084	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778576	Mostyn, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778576	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1669086	Opincar, Jake	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669086	""	""	""	""	""	""	""	""	3	""	""	3	3	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1557186	Gilliam, Jarrod	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557186	""	1	""	1	2	1	""	""	2	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1669082	Cuddihy, Joe	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669082	""	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1557177	Briski, Joey	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557177	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778464	Mays, Jon	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778464	""	1	""	1	1	1	""	""	""	2	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778582	Seibert, Jonathan	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778582	""	1	""	1	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778603	Huston, Judson	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778603	""	1	1	2	4	2	""	""	""	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778586	Oberst, Liam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778586	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778467	Riemenschneider, Luke	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778467	""	""	""	""	""	""	""	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778607	Karatas, Nate	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778607	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	877	1	3	""	""	""	""	""	""	""	""
4039786	0	1557183	Rakich, Shane	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557183	""	1	""	1	4	1	1	""	1	""	1	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1434654	Wozniak, Steve	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434654	""	1	""	1	1	1	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1557200	Roberts, Tanner	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1557200	""	""	""	""	1	1	""	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1669091	Sharman, Taylor	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1669091	""	""	""	""	""	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0	1778605	DiPerna, Zak	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1778605	""	""	""	""	""	""	""	""	""	""	""	""	""	1	30	""	""	""	""	""	""	""	""	""	""	""
4039786	0		TEAM		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	0		Totals		""	18	12	30	47	32	1	""	44	12	17	18	26	5	180	3,600/	4	9	""	""	""	""	""	17	20	0.850
4039786	1	1772356	Hamer, Ajay	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772356	A	1	""	1	5	3	""	""	3	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1772361	LaBovick, Brad	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772361	A	1	""	1	4	1	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1556104	Deltondo, Dom	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1556104	A	""	""	""	4	1	""	""	3	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1663765	DiPerna, Gino	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663765	D	""	""	""	""	""	""	""	1	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1556065	Wilson, Isaiah	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1556065	GK	""	""	""	""	""	""	""	1	2	""	""	""	""	""	3,600	18	14	""	1	""	""	""	""	""	""
4039786	1	1663773	Zang, Jeremy	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663773	A	""	""	""	3	1	""	""	1	""	""	""	2	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1441466	McKee, James	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1441466	D	""	""	""	""	""	""	""	4	3	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1772357	Antenucci, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772357	D	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1772360	Kaiser, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772360	A	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1663767	Mysnyk, Nick	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663767	M	""	1	1	""	""	""	""	""	2	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1663769	Riegel, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663769	""	""	1	1	""	""	""	""	1	""	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1663772	Williams, Khere	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1663772	""	""	""	""	1	1	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1772359	Crum, Sam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772359	""	1	""	1	7	1	""	""	6	6	1	1	7	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1	1772358	DiMarco, Vinnie	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1772358	""	1	""	1	7	4	""	""	7	4	""	7	17	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1		Team		""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039786	1		Totals		""	4	3	7	32	13	""	""	28	23	6	8	26	1	60	3,600	18	14	""	""	""	""	""	10	19	0.526
4039900	0	1434477	Fiore, Adam	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1434477	""	1	1	2	10	3	""	""	3	2	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""	""
4039900	0	1651975	Brownlee, Alex	http://stats.ncaa.org/player/index?game_sport_year_ctl_id=12380&stats_player_seq=1651975	""	""	""	""	4	2	""	""	""	""	""	""	""	1	60	""	""	""	""	""	""	""	""	""	""	""
